page_path,topic,tag,tag_known,page_default_tag,uses_tagForSlug,link_type,asin,search_term,anchor_text,position_index,words_before,pct_through,in_first_600_words,component
"/blog/why-do-mosquito-bites-itch","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","oral antihistamine tablets","Check price on Amazon.ca &rarr;","1","520","8","true","BuyLink"
"/blog/why-do-mosquito-bites-itch","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","hydrocortisone anti itch cream","Check price on Amazon.ca &rarr;","2","565","9","true","BuyLink"
"/blog/why-do-mosquito-bites-itch","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","reusable cold pack","Check reusable cold packs on Amazon.ca &rarr;","3","4180","64","false","BuyLink"
"/blog/why-do-mosquito-bites-itch","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","hydrocortisone anti itch cream","Check hydrocortisone anti-itch creams on Amazon.ca &rarr;","4","5029","77","false","BuyLink"
"/blog/why-do-mosquito-bites-itch","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","bed bug mattress encasement","Check zippered mattress encasements on Amazon.ca &rarr;","5","6013","92","false","BuyLink"
"/blog/why-do-mosquito-bites-itch","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","icaridin insect repellent","Check icaridin (picaridin) repellents on Amazon.ca &rarr;","6","6442","98","false","BuyLink"
"/blog/why-do-mosquito-bites-itch","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","hydrocortisone anti itch cream","Anti-itch cream for bites","7","6549","100","sticky","StickyBuyBar"
"/blog/why-do-mosquitoes-bite-my-ankles","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","icaridin insect repellent","Check price on Amazon.ca &rarr;","1","281","13","true","BuyLink"
"/blog/why-do-mosquitoes-bite-my-ankles","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","icaridin insect repellent","Check price on Amazon.ca &rarr;","2","1712","77","false","BuyLink"
"/blog/why-do-mosquitoes-bite-my-ankles","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","outdoor patio floor fan","Check price on Amazon.ca &rarr;","3","1782","81","false","BuyLink"
"/blog/why-do-mosquitoes-bite-my-ankles","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","icaridin insect repellent","Check icaridin (picaridin) repellents on Amazon.ca &rarr;","4","1862","84","false","BuyLink"
"/blog/why-do-mosquitoes-bite-my-ankles","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","outdoor patio floor fan","check outdoor floor and pedestal fans on Amazon.ca &rarr;","5","1976","89","false","BuyLink"
"/blog/why-do-mosquitoes-bite-my-ankles","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","permethrin clothing gear spray","check permethrin clothing treatments on Amazon.ca &rarr;","6","2079","94","false","BuyLink"
"/blog/why-do-mosquitoes-bite-my-ankles","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","insect bite itch relief cream","check bite itch-relief creams on Amazon.ca &rarr;","7","2167","98","false","BuyLink"
"/blog/why-do-mosquitoes-bite-my-ankles","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","icaridin insect repellent","Icaridin insect repellent","8","2210","100","sticky","StickyBuyBar"
"/blog/why-mosquitoes-bite-some-people-more","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","summit mosquito dunks","Summit Mosquito Dunks (Bti larvicide)","1","1850","86","false","TopPick"
"/blog/why-mosquitoes-bite-some-people-more","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","picaridin insect repellent canada","Check price on Amazon.ca →","2","1952","91","false","BuyLink"
"/blog/why-mosquitoes-bite-some-people-more","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","thermacell mosquito repeller","Check price on Amazon.ca →","3","1974","92","false","BuyLink"
"/blog/why-mosquitoes-bite-some-people-more","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","picaridin insect repellent canada","Picaridin (20%) Insect Repellent","4","1993","93","false","TopPick"
"/blog/why-mosquitoes-bite-some-people-more","mosquito","buzzskito-mosquito-20","true","buzzskito-mosquito-20","true","search","","summit mosquito dunks","Summit Mosquito Dunks (Bti larvicide)","5","2144","100","sticky","StickyBuyBar"
"/blog/wondercide-canada-review","general","buzzskito-general-20","true","buzzskito-general-20","true","search","","wondercide flea and tick spray","Wondercide Flea & Tick Spray (cedarwood + lemongrass)","1","77","4","sticky","StickyBuyBar"
"/blog/wondercide-canada-review","general","buzzskito-general-20","true","buzzskito-general-20","true","search","","wondercide flea and tick spray","Amazon.ca","2","127","7","true","BuyLink"
"/blog/wondercide-canada-review","general","buzzskito-general-20","true","buzzskito-general-20","true","search","","wondercide flea and tick spray","Wondercide Flea & Tick Spray (cedarwood + lemongrass + sesame oil)","3","309","17","true","TopPick"
"/blog/wondercide-canada-review","general","buzzskito-general-20","true","buzzskito-general-20","true","search","","wondercide flea and tick spray","Check Flea &amp; Tick price on Amazon.ca →","4","491","26","true","BuyLink"
"/blog/wondercide-canada-review","general","buzzskito-general-20","true","buzzskito-general-20","true","search","","wondercide yard and garden","Yard + Garden →","5","497","27","true","BuyLink"
"/blog/wondercide-canada-review","general","buzzskito-general-20","true","buzzskito-general-20","true","search","","wondercide flea and tick spray","Check price on Amazon.ca →","6","599","32","true","BuyLink"
"/blog/wondercide-canada-review","general","buzzskito-general-20","true","buzzskito-general-20","true","search","","wondercide yard and garden ready to spray","Check price on Amazon.ca →","7","612","33","false","BuyLink"
"/blog/wondercide-canada-review","general","buzzskito-general-20","true","buzzskito-general-20","true","search","","wondercide yard and garden concentrate","Check price on Amazon.ca →","8","629","34","false","BuyLink"
"/blog/wondercide-canada-review","general","buzzskito-general-20","true","buzzskito-general-20","true","search","","wondercide flea tick mosquito repellent","Check price on Amazon.ca →","9","646","35","false","BuyLink"
"/blog/wondercide-canada-review","general","buzzskito-general-20","true","buzzskito-general-20","true","search","","wondercide yard and garden concentrate","Check concentrate price →","10","674","36","false","BuyLink"
"/blog/wondercide-canada-review","general","buzzskito-general-20","true","buzzskito-general-20","true","search","","wondercide","Amazon.ca","11","890","48","false","BuyLink"
"/blog/wondercide-canada-review","general","buzzskito-general-20","true","buzzskito-general-20","true","search","","permethrin clothing spray","Check permethrin clothing and gear treatments on Amazon.ca &rarr;","12","1557","83","false","BuyLink"
"/blog/wondercide-canada-review","general","buzzskito-general-20","true","buzzskito-general-20","true","search","","flea comb for dogs","Check flea combs on Amazon.ca &rarr;","13","1746","93","false","BuyLink"
"/blog/wondercide-canada-review","general","buzzskito-general-20","true","buzzskito-general-20","true","search","","tick removal tool","Check tick removal tools on Amazon.ca &rarr;","14","1838","98","false","BuyLink"
"/blog/zappbug-heater-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","dp_asin","B00F6EV306","zappbug heater bed bug","ZappBug Heater bed bug heat chamber","1","89","4","sticky","StickyBuyBar"
"/blog/zappbug-heater-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","dp_asin","B00F6EV306","zappbug heater bed bug","ZappBug Heater — portable bed bug heat chamber","2","295","13","true","TopPick"
"/blog/zappbug-heater-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug heater bed bug","Check price on Amazon.ca →","3","381","17","true","BuyLink"
"/blog/zappbug-heater-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug room bed bug heater","Check price on Amazon.ca →","4","414","18","true","BuyLink"
"/blog/zappbug-heater-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","thermalstrike bed bug heater","Check price on Amazon.ca →","5","448","20","true","BuyLink"
"/blog/zappbug-heater-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug heater bed bug","ZappBug Heater on Amazon.ca →","6","779","34","false","BuyLink"
"/blog/zappbug-heater-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","thermalstrike bed bug heater","ThermalStrike Ranger (fallback) →","7","783","34","false","BuyLink"
"/blog/zappbug-heater-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug heater bed bug","Check ZappBug Heater on Amazon.ca →","8","1407","61","false","BuyLink"
"/blog/zappbug-oven-2-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug oven 2 bed bug heater","ZappBug Oven 2 large bed bug heat chamber","1","105","3","sticky","StickyBuyBar"
"/blog/zappbug-oven-2-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug oven 2 bed bug heater","ZappBug Oven 2 — large portable bed bug heat chamber","2","318","10","true","TopPick"
"/blog/zappbug-oven-2-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug oven 2 bed bug heater","Check price on Amazon.ca →","3","423","13","true","BuyLink"
"/blog/zappbug-oven-2-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug heater bed bug","Check price on Amazon.ca →","4","455","14","true","BuyLink"
"/blog/zappbug-oven-2-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug room bed bug heater","Check price on Amazon.ca →","5","485","15","true","BuyLink"
"/blog/zappbug-oven-2-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","thermalstrike bed bug heater","Check price on Amazon.ca →","6","518","16","true","BuyLink"
"/blog/zappbug-oven-2-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug oven 2 bed bug heater","ZappBug Oven 2 on Amazon.ca →","7","940","29","false","BuyLink"
"/blog/zappbug-oven-2-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug heater bed bug","ZappBug Heater (smaller) →","8","944","30","false","BuyLink"
"/blog/zappbug-oven-2-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","thermalstrike bed bug heater","ThermalStrike Ranger (fallback) →","9","947","30","false","BuyLink"
"/blog/zappbug-oven-2-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug oven 2 bed bug heater","Check ZappBug Oven 2 on Amazon.ca →","10","1905","60","false","BuyLink"
"/blog/zappbug-room-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug room bed bug heater","ZappBug Room whole-room heater","1","101","4","sticky","StickyBuyBar"
"/blog/zappbug-room-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug room bed bug heater","ZappBug Room — Large Fabric Heat Enclosure","2","294","13","true","TopPick"
"/blog/zappbug-room-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug room bed bug heater","Check price on Amazon.ca →","3","367","16","true","BuyLink"
"/blog/zappbug-room-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug oven 2 bed bug heater","Check price on Amazon.ca →","4","388","17","true","BuyLink"
"/blog/zappbug-room-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","packtite closet bed bug heater","Check price on Amazon.ca →","5","408","18","true","BuyLink"
"/blog/zappbug-room-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","thermalstrike ranger heated bag","Check price on Amazon.ca →","6","427","19","true","BuyLink"
"/blog/zappbug-room-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","bed bug steamer dry vapour","Check price on Amazon.ca →","7","449","20","true","BuyLink"
"/blog/zappbug-room-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug room bed bug heater","ZappBug Room →","8","746","33","false","BuyLink"
"/blog/zappbug-room-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","zappbug oven 2 bed bug heater","ZappBug Oven 2 →","9","748","33","false","BuyLink"
"/blog/zappbug-room-review-canada","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","true","search","","packtite closet bed bug heater","PackTite Closet →","10","750","33","false","BuyLink"
"/pest-product-guides/bed-bug-control","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","false","search","","vapamore mr-100 steamer","Vapamore MR-100 Primo Dry-Vapour Steamer","1","403","171","true","TopPick"
"/pest-product-guides/bed-bug-control","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","false","search","","vapamore mr-100 steamer","Check price on Amazon.ca →","2","368","156","true","BuyLink"
"/pest-product-guides/bed-bug-control","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","false","search","","bed bug supplies","See bed bug supplies on Amazon.ca →","3","372","158","true","BuyLink"
"/pest-product-guides/bed-bug-control","bedbug","buzzskito-bedbug-20","true","buzzskito-bedbug-20","false","search","","vapamore mr-100 steamer","Vapamore MR-100 Primo dry-vapour steamer","4","236","100","sticky","StickyBuyBar"
"/pest-product-guides/tick-gear","tick","buzzskito-tick-20","true","buzzskito-tick-20","false","search","","insect shield permethrin treated clothing","Insect Shield Permethrin-Treated Clothing","1","442","152","true","TopPick"
"/pest-product-guides/tick-gear","tick","buzzskito-tick-20","true","buzzskito-tick-20","false","search","","tick removal tool tweezers","Check price on Amazon.ca &rarr;","2","279","96","true","BuyLink"
"/pest-product-guides/tick-gear","tick","buzzskito-tick-20","true","buzzskito-tick-20","false","search","","tick control products","See tick control products on Amazon.ca &rarr;","3","283","97","true","BuyLink"
